id,name,aliases,entity_type,risk_category,risk_score,country,date_of_birth,passport_number,national_id,address,phone_number,email,designation,sanctions_list,list_date,status,notes,last_updated
WL_000887,"Romero, Singleton and Simon",,Organization,Sanctions Violation,0.97,Yemen,,,,,,nancybell@example.org,,EU,2022-07-28,Under Review,,2025-02-13
WL_000888,Tina Garcia,,Individual,Terrorism Financing,0.68,Sudan,1979-08-13,562680975,,"96281 Anthony Way, Lisahaven, WV 10276",,,Materials engineer,UN,2016-10-06,Active,,2024-08-08
WL_000889,Little Group 805,,Aircraft,Politically Exposed Person (PEP),0.6,Venezuela,,,,,,,,UN,2019-04-30,Under Review,"Necessary recently happy meeting meet those receive building. Plan fly arrive race anyone.
Believe happy group garden.",2025-01-22
WL_000890,Laurie Martin,,Individual,Politically Exposed Person (PEP),0.67,Nicaragua,1972-07-04,321099485,458-71-1896,"60481 Ford Lane Suite 137, East Michaelhaven, HI 57662",001-534-865-0072x1095,,,FATF,2023-05-07,Under Review,,2025-05-11
WL_000891,"Hull, Warner and Cole",,Organization,Fraud,0.7,Syria,,,,"3351 Mosley Crossing Suite 411, Harrisburgh, AK 57660",(835)281-6754x837,joshuasmith@example.org,,FATF,2019-12-05,Inactive,"Nor sing candidate trial truth mind. Whatever car study discussion. Lay he cut.
Street cover parent down easy. Some program people general every. Cut affect white read past should during shake.",2025-07-07
WL_000892,Mark Stein,Jennifer Clark; Nathan Bullock; Robert Alexander,Individual,Organized Crime,0.77,Cuba,1990-09-12,Z48692273,,"PSC 7758, Box 2375, APO AA 50708",,,,FATF,2019-08-09,Inactive,Event decide successful also catch fly activity. Kind pretty nearly notice several arm. Wife culture born enjoy behind deal shoulder manager.,2025-03-21
WL_000893,"Hickman, Perez and Dickerson 362",,Aircraft,Terrorism Financing,0.91,Sudan,,,,,,dennis94@example.org,,OFAC,2025-06-07,Under Review,,2025-02-26
WL_000894,Wheeler Inc 840,,Aircraft,Fraud,0.91,Syria,,,,"Unit 6844 Box 6374, DPO AA 38954",(397)451-8192x929,deborahboyle@example.net,,UN,2016-12-24,Under Review,,2025-03-21
WL_000895,MV Cassandra Martin,,Vessel,Drug Trafficking,0.94,Nicaragua,,,,"98124 Moore Club Suite 364, Kelleystad, CT 20703",940.346.0288,edwardwoodard@example.com,,UN,2021-01-27,Active,"Contain include husband same. State accept difference hotel memory fight.
Continue change table room remain policy election. During television if do.",2025-02-25
WL_000896,Fox-White 926,,Aircraft,Drug Trafficking,0.76,Venezuela,,,,,,,,UN,2018-12-01,Active,"Production maybe size watch. News public citizen quality. Call too item.
Manage hour area interview. Speak back scene economy husband them professional.",2025-08-04
WL_000897,Newton Ltd,,Organization,Tax Evasion,0.63,Syria,,,,"4785 Sabrina Crest Suite 773, New Samueltown, GU 16554",,,,EU,2016-01-11,Under Review,"Girl dinner force away goal behavior. None military provide enough success.
Bill international low actually. Side action indicate score former understand.",2025-05-18
WL_000898,MV Jeremy Gray,,Vessel,Fraud,0.67,Libya,,,,"Unit 9647 Box 2518, DPO AA 22462",,,,OFAC,2017-08-04,Active,,2025-06-21
WL_000899,Robinson-Escobar 901,,Aircraft,Organized Crime,0.98,Syria,,,,"5758 Boyer Mountains Suite 349, New Jacobfurt, NH 14909",,debbiedaugherty@example.org,,SEBI,2025-05-04,Active,Property data team after head reduce. Tax single under billion read hope return. Level day sell.,2025-04-25
WL_000900,"Herrera, Garcia and Jenkins 613",,Aircraft,Tax Evasion,0.71,Somalia,,,,"2506 Michelle Wells, Raymouth, NY 82453",616-499-7272x1068,,,ED,2018-05-13,Inactive,"Smile begin quality involve central bar. Wide finally entire ground upon. Today quality discuss. Simple star present image ten eat use.
Us present sport.",2025-03-21
WL_000901,Bailey PLC,,Organization,Organized Crime,0.91,Pakistan,,,,"112 Samantha Crossroad Suite 128, North Tammy, VA 93553",,randallnelson@example.org,,UN,2019-12-25,Active,,2025-07-11
WL_000902,Omar-Cassie Ferguson,,Individual,Fraud,0.89,Lebanon,1994-12-23,V43485594,,"6464 Angela Road, Port Brianna, NM 97290",,kjimenez@example.org,,ED,2023-08-14,Active,,2025-06-23
WL_000903,Deborah Jones,Mindy Foley; Angelica Yang,Individual,Fraud,0.72,Afghanistan,1952-06-20,,,"43730 Melissa Ports Suite 326, Vazquezmouth, OK 16918",,,Phytotherapist,FATF,2025-07-05,Active,"Raise treatment animal water guy sit check. True TV say fly serve eye note.
My reason center child. Claim media can front you skin son. Capital big pressure game exist picture property help.",2025-06-15
WL_000904,Alexander-Sanchez,,Organization,Fraud,0.94,Russia,,,,,,myersdaniel@example.org,,RBI,2025-03-30,Inactive,"Music group rate heavy business past. And data start talk now. Knowledge subject ask.
Fire what expect tree. Ability unit fire through book agency. National enter person up than picture must.",2025-05-04
WL_000905,MV Casey Boyer,,Vessel,Terrorism Financing,0.76,North Korea,,,,"983 Rhonda Forges Suite 844, West Kaitlyn, MP 83989",,igiles@example.org,,UN,2020-03-30,Under Review,,2025-04-08
WL_000906,MV Michelle Santiago,,Vessel,Politically Exposed Person (PEP),0.87,Somalia,,,,,711.200.7513x45116,toddcuevas@example.org,,UN,2025-04-20,Under Review,,2025-02-09
WL_000907,"Acosta, Palmer and Dalton",Beasley Ltd,Organization,Sanctions Violation,0.72,Nicaragua,,,,"279 Ward Ports Apt. 717, Davidberg, AK 48234",,,,SEBI,2022-08-25,Under Review,,2024-10-17
WL_000908,"Price, Smith and Pierce 426",,Aircraft,Politically Exposed Person (PEP),0.88,Myanmar,,,,"244 Jones Cliffs Apt. 803, Melissaside, GA 82184",001-652-482-5658x31587,,,FATF,2018-07-30,Inactive,"Seek provide would claim wide cultural edge. Already everything year huge article hit. Officer main air.
Space draw pattern strategy happy. Other instead church part.",2024-08-19
WL_000909,MV William Hayes,,Vessel,Terrorism Financing,0.92,Cuba,,,,,,,,SEBI,2015-12-08,Active,,2024-11-08
WL_000910,"Hoffman, Harrison and Thompson 727",,Aircraft,Drug Trafficking,0.66,Venezuela,,,,,382.860.8329x25134,,,RBI,2025-08-03,Active,,2024-08-07
WL_000911,Hassan-Dawn Thomas,,Individual,Sanctions Violation,0.83,Iran,1994-08-07,H07697112,071-87-3615,"914 Nguyen Expressway Apt. 728, Shawport, PA 06071",,,Financial adviser,OFAC,2020-07-28,Active,,2024-08-31
WL_000912,Sanders LLC 519,,Aircraft,Human Trafficking,0.68,Yemen,,,,"644 Becker Forks Apt. 142, Whitefurt, AL 77183",946.651.5279,nneal@example.net,,RBI,2022-04-09,Under Review,,2025-04-12
WL_000913,Abdul-Angelica Goodwin,James Combs,Individual,Politically Exposed Person (PEP),0.82,Afghanistan,1994-08-27,X00376515,529-25-4995,"53883 Smith Prairie, Sullivanbury, MN 46763",+1-455-428-8410x6853,ryanmurphy@example.com,Chartered accountant,UN,2017-04-24,Under Review,Score quickly feeling husband sense my real business. Memory order author. List night what write.,2024-09-25
WL_000914,Wong-Murphy 729,,Aircraft,Money Laundering,0.79,Yemen,,,,"22092 Joshua Lake, Wilsonport, ID 67358",,,,EU,2022-07-09,Under Review,"Account son chair natural land notice ever.
Bring close or behind trip hope. Whatever range small financial building family. Fund stop account including.",2025-06-03
WL_000915,Jennifer Owens,,Individual,Human Trafficking,0.68,Venezuela,1997-03-29,E77054137,,,371.286.8234,andrew63@example.net,,ED,2018-06-07,Inactive,,2025-01-22
WL_000916,Shaun Zuniga,Aaron Huerta; Ashley Moreno,Individual,Corruption,0.62,Afghanistan,1985-01-09,Y06314893,235-27-2300,"5936 Lauren Ferry, East Bryantown, IA 18275",,,,UN,2023-01-14,Inactive,Instead family watch win phone. Interesting certain see someone raise term society owner.,2025-01-21
WL_000917,MV Caitlin Johnson,,Vessel,Money Laundering,0.7,Nicaragua,,,,,,kellersusan@example.com,,UN,2025-07-18,Inactive,During value down market remember score. Street majority let each national. Box tonight they issue one herself.,2024-10-16
WL_000918,Vasquez Group 993,,Aircraft,Human Trafficking,0.86,Cuba,,,,"45384 Cruz Glen, North Tammymouth, PR 41015",5478214451,,,ED,2024-08-07,Under Review,,2024-12-13
WL_000919,Cheryl Watson,,Individual,Drug Trafficking,0.68,North Korea,1958-05-19,,680-41-4604,"53974 Denise Landing, Kevinfurt, ID 34403",,,,RBI,2023-01-21,Inactive,They attorney piece cause interview though modern. Still new cause middle. Culture court impact represent reach two may.,2025-05-27
WL_000920,Lopez and Sons 468,,Aircraft,Sanctions Violation,0.89,Venezuela,,,,,(382)681-2470x89654,,,SEBI,2021-04-17,Under Review,,2025-04-14
WL_000921,Stevens and Sons 514,,Aircraft,Organized Crime,0.9,Iraq,,,,,,,,OFAC,2023-07-05,Inactive,"Continue high health job home loss only. Eight lawyer former serve.
Bit phone box if. Consider represent Democrat thing themselves. First nature sister move term.",2025-06-03
WL_000922,Maria Hicks,,Individual,Sanctions Violation,0.82,Cuba,1992-06-03,,205-40-4624,"1362 Bird Lake, Lake Feliciamouth, OR 14326",(367)989-3578,,,OFAC,2024-07-17,Active,"Stand identify modern thing pick. Force say rest.
Anything with woman. Suggest civil own up blood. Source guess good wear. Source policy still themselves art big avoid together.",2025-06-04
WL_000923,Michael Ray,,Individual,Money Laundering,0.72,Lebanon,1945-02-21,044766430,106-54-2442,,880.770.6762x651,,,OFAC,2018-02-07,Active,"Anything fear conference during kid hotel use. Child movie foot school expert.
Whole center recognize section firm. Painting for wrong road reality. Movie enjoy most less north.",2025-02-19
WL_000924,MV Patricia Sullivan,,Vessel,Terrorism Financing,0.87,Pakistan,,,,"41520 Robert Haven Apt. 406, Websterview, WY 53913",,,,ED,2022-11-19,Under Review,,2025-07-02
WL_000925,Banks-Duncan 493,,Aircraft,Corruption,0.67,India,,,,,(635)358-4978x308,danielle03@example.net,,EU,2017-03-19,Active,,2024-08-21
WL_000926,"Mahoney, Henry and Watson Foundation",,Organization,Sanctions Violation,0.66,Lebanon,,,,"25557 Robles Ford Suite 614, Lake Andreamouth, NJ 26647",7802730915,camachomatthew@example.org,,SEBI,2016-09-01,Inactive,,2024-09-08
WL_000927,Stanley LLC Coalition,,Organization,Organized Crime,0.85,Lebanon,,,,"9775 Casey Estate Suite 571, Freemanmouth, NH 47756",,,,OFAC,2015-08-23,Under Review,,2024-09-25
WL_000928,Robert Tucker,,Individual,Corruption,0.68,Iraq,1952-05-10,,,,,,,ED,2023-02-06,Active,,2025-02-13
WL_000929,Brown-Buck,,Organization,Corruption,0.71,Nicaragua,,,,"721 William Prairie Suite 671, Salashaven, HI 40118",845-673-2077x700,curtis00@example.org,,ED,2018-08-02,Under Review,,2025-07-13
WL_000930,Henderson LLC 659,,Aircraft,Politically Exposed Person (PEP),1.0,Afghanistan,,,,"8238 Burke Views, Joannstad, WV 98645",,,,ED,2018-11-16,Inactive,,2025-02-06
WL_000931,Rodriguez-Stanton 513,,Aircraft,Corruption,0.81,Somalia,,,,"PSC 4036, Box 1973, APO AA 97790",,alanwarner@example.com,,SEBI,2021-08-06,Active,"Feeling once window race forward. Maintain per pretty model.
Low need glass maybe food item. Picture why city production animal ask. Chair stand for fear television spend large.",2025-04-24
WL_000932,Martinez and Sons 281,,Aircraft,Money Laundering,0.88,Sudan,,,,"425 Arias Streets, Shermanville, AS 98908",,,,SEBI,2024-01-27,Under Review,,2025-02-24
WL_000933,MV Susan Reyes,,Vessel,Politically Exposed Person (PEP),0.95,Lebanon,,,,,818-362-0846,,,ED,2021-06-09,Under Review,"Shake rock away not. Mouth middle fund can source water bag girl. Lose until we base.
Record focus quality then physical gas. Bank trip take wind. Collection plan my effort partner require easy take.",2025-06-27
WL_000934,Sharon Acosta,,Individual,Fraud,0.78,Belarus,1963-05-03,,,"2530 Turner Bypass, South Patrickview, OH 84796",+1-991-992-8258x381,robinbrown@example.net,Surgeon,EU,2024-03-27,Active,Threat stuff box place production walk environmental. Democrat themselves heart collection bill end plan. Action car coach blood.,2025-04-07
WL_000935,Hodges-Ball,Cunningham-Smith,Organization,Terrorism Financing,0.84,Iraq,,,,"727 Townsend Throughway Suite 006, Lauraport, IA 17546",6378468226,,,RBI,2022-04-30,Active,Yet tough strong set team spring stuff. Compare appear area court minute develop. Describe issue PM grow.,2024-09-22
WL_000936,"Matthews, Gomez and Thompson 995",,Aircraft,Sanctions Violation,0.62,Lebanon,,,,,453.935.7321x12480,,,ED,2023-09-17,Active,"People safe open wear nearly into. Generation professor low resource.
Service author although. Money administration be parent. Discussion brother share technology plant however billion.",2024-10-21
WL_000937,MV Robert Jackson,,Vessel,Organized Crime,0.79,Iraq,,,,"USNV Brown, FPO AA 01456",900-736-0594x491,,,SEBI,2016-08-09,Active,,2025-07-19
WL_000938,Rodriguez-Hernandez 271,,Aircraft,Money Laundering,0.82,Mali,,,,"07092 Fowler Overpass Suite 470, Melindaburgh, OK 69645",617-342-4681,jennifercabrera@example.com,,ED,2024-08-25,Active,,2024-11-10
WL_000939,MV Michael Hodges,,Vessel,Human Trafficking,0.84,China,,,,,,michael93@example.org,,ED,2019-12-30,Under Review,"Now radio town away. Ask floor prepare tax story management degree.
Year out exist else political small protect. Five around society message.",2025-02-02
WL_000940,MV Amy Byrd,,Vessel,Human Trafficking,0.63,Libya,,,,,+1-839-997-5472x30400,,,OFAC,2015-12-04,Active,Head improve example can room. List few possible.,2025-04-12
WL_000941,Garza-Farmer 101,,Aircraft,Money Laundering,0.95,Russia,,,,,001-934-244-0754x51652,,,ED,2022-01-15,Under Review,Few in thousand politics hundred require. Sea such hard. Easy laugh dream part. South energy laugh cell high tell partner.,2025-06-01
WL_000942,MV Steven Spencer,,Vessel,Drug Trafficking,0.67,Somalia,,,,"81565 Brown Circle Apt. 212, North Meganview, VT 67008",,ljones@example.net,,EU,2021-04-05,Under Review,Medical fall garden civil. Will whatever people scene hair hair environmental. Behind shoulder artist according.,2025-04-13
WL_000943,Farid-Annette Dillon,Jose Holmes; Sara Reeves,Individual,Drug Trafficking,0.97,Yemen,1995-10-25,,,"67260 Sharon Square Apt. 805, New Karlside, IA 10398",,,,SEBI,2019-11-24,Under Review,,2025-05-12
WL_000944,Charles Taylor,Lisa Love,Individual,Tax Evasion,0.62,Lebanon,1986-02-11,,,"084 Salazar Ways Apt. 416, Lopezfurt, CO 97913",+1-643-382-8029x41838,mcfarlandandrew@example.org,"Psychologist, occupational",UN,2019-06-21,Active,Road unit because job pay child can. Consumer fear nearly level practice. About wonder include forget get.,2025-05-22
WL_000945,Davidson-Faulkner 903,,Aircraft,Organized Crime,0.63,Myanmar,,,,"9428 Wilson Flat, Port Dana, WI 33590",,,,EU,2024-06-13,Active,"Seven reach director movement upon catch other. Same bag fall good similar thing.
Toward grow mention protect.",2024-10-09
WL_000946,MV Edward Morris,,Vessel,Terrorism Financing,0.89,Sudan,,,,"52876 Christina Field Suite 944, Jonesside, NH 36810",,,,FATF,2016-05-05,Under Review,,2024-10-08
WL_000947,"Spencer, Gay and Gould 925",,Aircraft,Fraud,0.72,Lebanon,,,,"9357 John Lock, New Logan, FL 13547",5596846229,christinesantiago@example.org,,UN,2024-06-14,Under Review,,2025-01-05
WL_000948,Tariq-Nichole Mcintosh,,Individual,Money Laundering,0.75,China,1946-10-15,,562-86-3138,"5118 Joseph Street, East Aliciafort, SD 07363",515-943-3465x0455,,"Pharmacist, community",ED,2018-06-06,Active,Year mean radio program near source. Start career hotel. Worker door work another.,2025-04-06
WL_000949,Green-Avery Coalition,"Smith, Spears and Dunn",Organization,Organized Crime,0.85,Syria,,,,,,,,OFAC,2016-01-18,Active,Professor order class. Lawyer number rich very election major morning. Time woman wind her point property.,2024-11-15
WL_000950,Deleon Inc 141,,Aircraft,Human Trafficking,0.79,Iran,,,,"0796 Wesley Brook, Mcdanielstad, PR 62326",,,,RBI,2017-05-30,Active,,2024-10-22
WL_000951,"Norris, Waller and Johnson",Thomas-Clark,Organization,Money Laundering,0.78,Yemen,,,,"4382 Tammie Common Apt. 238, South Matthew, SD 66891",877.865.5608x36887,,,RBI,2017-09-02,Active,,2025-04-12
WL_000952,Rachel Vargas,,Individual,Tax Evasion,0.81,Belarus,1975-09-29,399329300,246-82-2528,,,,,UN,2025-08-01,Inactive,"Really gas person economic success TV meeting. There chance experience. Near son bed law.
Fine soon tell a himself. Behavior Mrs one stop job various. Hotel guy live son artist measure key.",2025-05-06
WL_000953,MV Taylor Newman,,Vessel,Corruption,0.87,Pakistan,,,,,2505865123,,,ED,2015-10-05,Under Review,,2025-06-19
WL_000954,Guerra-Chan Council,Allen-Chapman,Organization,Terrorism Financing,0.64,Pakistan,,,,,,,,UN,2019-03-04,Active,,2024-12-18
WL_000955,Wilson-Johnson 654,,Aircraft,Tax Evasion,0.92,Iran,,,,,553-864-3302x37034,jesse60@example.net,,UN,2023-07-11,Active,,2024-08-05
WL_000956,Perkins Ltd 896,,Aircraft,Fraud,0.75,Nicaragua,,,,,001-999-746-9263,,,EU,2018-09-07,Under Review,"Hear grow have skin group arm. Call especially lay.
By sell history area. Hotel her on result deep. Seem best generation wind about administration. Son third system different able soldier policy.",2025-04-30
WL_000957,Amber Nelson,Tiffany Douglas; Kevin Reed,Individual,Terrorism Financing,0.77,Belarus,1972-11-23,,,"9495 Kimberly Branch, Port Bobbyport, DC 52208",831.796.5420x2961,hcastaneda@example.com,Pathologist,OFAC,2017-10-09,Under Review,Join discuss particularly pretty. Next when reach find. Land stuff much pattern see likely.,2025-06-11
WL_000958,MV Jessica King,,Vessel,Sanctions Violation,0.66,Mali,,,,,,mortonjamie@example.com,,SEBI,2020-05-26,Active,,2025-07-29
WL_000959,"Willis, Simmons and Hernandez 403",,Aircraft,Human Trafficking,0.71,Iraq,,,,"240 Tammy Brook, Lake Amberfort, MD 12303",+1-977-314-5751x890,,,UN,2025-04-10,Under Review,"Community arrive high recognize.
People decade evidence find floor. Hotel shake population painting low. Air weight town system maybe test today.
Threat enjoy charge explain work.",2024-10-22
WL_000960,"Cannon, Mason and Smith",,Organization,Tax Evasion,0.85,India,,,,"70122 Rodriguez Junctions Apt. 164, Lake Adrienne, IA 69684",+1-970-241-5496x628,gilbertdonna@example.com,,UN,2016-07-07,Inactive,,2025-01-08
WL_000961,Hunter-Lynch 966,,Aircraft,Sanctions Violation,0.66,India,,,,"436 Williams Place, Port Amberburgh, AS 92615",,,,RBI,2022-06-30,Active,Opportunity arrive door need. Indeed star wrong always near everybody player. One herself itself despite street. Rest blood material similar bed example.,2025-01-25
WL_000962,Martinez PLC,,Organization,Money Laundering,0.65,Libya,,,,"42110 Gonzalez Cove Suite 148, Braunshire, IN 07523",,lisa59@example.net,,SEBI,2020-09-04,Active,"Focus nor method improve. Trial range score front old.
Leg admit believe.",2024-09-05
WL_000963,MV Rose Gregory,,Vessel,Sanctions Violation,0.96,Iraq,,,,"4163 Kristina Cove Apt. 233, Port Kimberly, RI 57371",,martinjames@example.org,,RBI,2021-07-21,Active,,2025-02-04
WL_000964,Howard-Barber 610,,Aircraft,Politically Exposed Person (PEP),0.8,Mali,,,,,347-251-1496x185,,,ED,2019-08-15,Inactive,,2024-09-23
WL_000965,MV Melissa Weber,,Vessel,Sanctions Violation,0.92,Myanmar,,,,,,,,UN,2017-01-12,Active,,2024-11-20
WL_000966,Nguyen Inc 876,,Aircraft,Human Trafficking,0.7,Lebanon,,,,,,hannah46@example.com,,FATF,2016-03-31,Under Review,,2024-09-03
WL_000967,Knight-Wise 434,,Aircraft,Tax Evasion,0.93,Iran,,,,"PSC 9674, Box 1683, APO AA 99181",992.579.6216x5921,kennethkent@example.org,,UN,2025-04-16,Under Review,,2024-11-03
WL_000968,"Smith, Jenkins and Davis",,Organization,Drug Trafficking,0.88,Belarus,,,,,,christopher40@example.com,,UN,2023-12-28,Under Review,"Fire billion than daughter least. Space who matter.
Pressure meeting shoulder central then real. Choice design board. Every prevent thus teach consumer nor. Current so color everybody manager simply.",2024-08-08
WL_000969,Johnson Inc 166,,Aircraft,Sanctions Violation,0.85,Venezuela,,,,,(525)265-6310,amanda52@example.com,,SEBI,2022-07-01,Active,,2025-06-25
WL_000970,Ramos Group Trust,"Anderson, Barnes and Harper",Organization,Corruption,0.81,Afghanistan,,,,,,,,RBI,2015-08-25,Inactive,"Important interesting message local. Tell create free white look.
Practice trouble under service better church white. Activity technology imagine.",2025-03-11
WL_000971,John Jackson,Paul Walker,Individual,Sanctions Violation,0.99,Venezuela,1979-11-12,,,"9354 Michael Island, Smithside, DE 64587",(409)597-6184x289,sgutierrez@example.net,,RBI,2016-12-05,Active,"Sister office quality benefit gas. Speech less drive lot. Receive star nation station never popular down.
Those far region new. No free east compare idea of that each. Article most coach song tell.",2025-08-04
WL_000972,Al-Tiffany Williams,,Individual,Terrorism Financing,0.72,Iraq,1964-01-27,Z04848489,,"483 Aaron Summit, Ralphstad, MS 04940",458.468.6453,mathisbarbara@example.net,Furniture conservator/restorer,FATF,2015-08-15,Under Review,"Book way near part treatment. Size still act wish carry kid force. Oil really enter before bill.
Trial spend interesting. Real century billion suggest product hit. Miss ago second determine.",2025-04-22
WL_000973,"Morales, Carpenter and Cervantes 408",,Aircraft,Terrorism Financing,1.0,India,,,,"5627 Michele Trafficway Apt. 943, South Markmouth, CT 99453",,,,EU,2024-01-16,Under Review,,2025-07-11
WL_000974,Dana Morris,Steven Smith,Individual,Terrorism Financing,0.77,Cuba,1977-10-25,Q65394469,,"63476 Mary Orchard Apt. 396, Port Michelleborough, MP 78316",(283)369-5356x6735,,,EU,2016-03-09,Active,,2025-05-08
WL_000975,"Guerrero, Francis and Grant 410",,Aircraft,Corruption,0.91,India,,,,"1674 Coleman Corner Apt. 205, Madelineview, KS 80388",,yvonnecherry@example.org,,ED,2018-03-01,Inactive,Term fine ability ever Congress good attorney. Enjoy mind increase rest again actually. See be bar trial watch. Art forget be hear animal role factor.,2025-03-15
WL_000976,Jessica Harris,,Individual,Organized Crime,0.69,Libya,1978-11-18,618240561,328-65-4333,"86902 Michael Isle Suite 207, East Ericview, AR 85358",,,,OFAC,2017-03-26,Inactive,,2025-05-08
WL_000977,El-Emily Pena,,Individual,Sanctions Violation,0.79,North Korea,1967-11-22,M46133865,,,,,Commercial art gallery manager,FATF,2019-12-03,Active,,2024-11-07
WL_000978,MV Jacqueline Price,,Vessel,Terrorism Financing,0.65,Lebanon,,,,"160 Kevin Center Apt. 264, Marquezfurt, RI 08689",,eroman@example.org,,RBI,2022-07-25,Inactive,"Beautiful decision both scene.
For sure its popular create.",2024-12-26
WL_000979,Taylor-Perkins Front,,Organization,Sanctions Violation,0.8,Iraq,,,,"6236 Martin Station Apt. 894, West Edward, IL 11261",,,,ED,2020-11-15,Inactive,"Pm popular decide case entire step. President view be every deep truth growth.
Important town maintain white drug. Rest those rock morning baby save account.",2025-07-15
WL_000980,MV Melissa Bond,,Vessel,Organized Crime,0.7,Syria,,,,"PSC 6457, Box 9101, APO AA 08557",,jesus96@example.net,,RBI,2020-10-24,Inactive,,2024-10-20
WL_000981,Crawford and Sons 485,,Aircraft,Human Trafficking,0.8,China,,,,,558-533-2180,,,RBI,2017-01-28,Inactive,"Effort week even father author note. Air moment whom decide them.
Less man piece.
Know food deep sound.",2025-07-17
WL_000982,Brenda Anderson,Joseph Escobar; Jennifer Pollard; Julie Russell,Individual,Human Trafficking,0.94,Lebanon,1948-07-17,,,,,kevin40@example.org,"Education officer, museum",UN,2024-10-08,Under Review,"Report place as field attention. Good among contain manage any send four.
Movie discuss hand air toward recent scientist. True personal huge inside receive seek expect.",2025-05-31
WL_000983,"Stevens, Beasley and Flores",,Organization,Sanctions Violation,0.67,Mali,,,,,,lorihill@example.org,,RBI,2022-09-21,Inactive,,2025-04-13
WL_000984,Hardy and Sons Coalition,,Organization,Organized Crime,0.76,Iran,,,,"0967 Krueger Isle, Kaitlynton, FM 46804",7766517395,,,UN,2024-12-03,Active,House project cultural know that person stock. Campaign church system arm suggest. Place for season Mr.,2024-10-03
WL_000985,Smith Inc 596,,Aircraft,Drug Trafficking,0.9,Lebanon,,,,,,masonpeter@example.org,,ED,2022-04-14,Active,Here deal three explain. Writer teach television them husband side cost. Letter church no popular.,2024-11-04
WL_000986,Flores-Miller 745,,Aircraft,Politically Exposed Person (PEP),0.61,Nicaragua,,,,,,holly53@example.com,,SEBI,2019-02-11,Under Review,"Less discuss now movement. Culture blood stage drug direction understand.
Leave happy lose various. Hair body tonight ten. International eye cut dog air music military.",2025-02-25
WL_000987,MV Kristi Johnson,,Vessel,Corruption,0.81,Nicaragua,,,,"894 Watson Roads Suite 187, Lake Laurie, AK 74666",205.864.4265,,,FATF,2024-01-26,Active,,2024-10-18
WL_000988,"Hunter, Lawrence and Torres Liberation Army",,Organization,Money Laundering,0.82,Cuba,,,,"15306 Gates Harbor, Annaport, NJ 41128",+1-925-657-4561x2541,carterroy@example.org,,EU,2020-07-28,Active,Officer by know different. Number outside nor idea box own relationship. My money organization peace develop wide.,2025-06-12
WL_000989,MV Jason Hernandez,,Vessel,Terrorism Financing,0.74,North Korea,,,,"769 Williams Station, New Nicholas, FM 28288",,,,UN,2023-08-12,Inactive,,2024-11-27
WL_000990,Glenn-Lewis 436,,Aircraft,Politically Exposed Person (PEP),0.96,Yemen,,,,"Unit 4590 Box 8021, DPO AA 17294",358-375-6598,,,FATF,2025-01-10,Active,"Yet teach either director. Pm someone without news away.
Want give because business east several step. Worry range generation quality thus benefit.",2025-02-28
WL_000991,MV Nicholas Henry,,Vessel,Corruption,0.82,Syria,,,,,387-586-0051,,,EU,2025-06-11,Inactive,Information little amount organization occur. Each give early laugh. Project resource training vote consumer interesting.,2024-08-10
WL_000992,Snyder Inc 741,,Aircraft,Money Laundering,0.91,Belarus,,,,"4137 Howard Hill Apt. 019, Port Kara, FM 63895",831.935.1256x12873,,,EU,2020-03-24,Active,,2025-06-25
WL_000993,"White, Vazquez and Sanchez Alliance",,Organization,Fraud,0.83,India,,,,"633 Jessica Curve Suite 511, Jonesberg, CA 02348",,jasonrodriguez@example.com,,ED,2020-03-28,Inactive,Must thousand ability dream free magazine source. Author ahead past woman bring them piece.,2024-09-11
WL_000994,Brown Ltd 949,,Aircraft,Organized Crime,0.8,China,,,,"17574 Floyd Corners Apt. 516, Lake Mary, NC 96721",,,,SEBI,2023-06-22,Under Review,,2025-01-19
WL_000995,Lisa Kennedy,,Individual,Sanctions Violation,0.71,India,1947-07-04,,303-87-4039,"9411 Julie Pine Suite 599, Billychester, WV 97303",7377901434,lindahill@example.org,,FATF,2023-04-04,Under Review,"Learn discover billion career production. Local remain owner stuff require music maybe.
Subject along local cultural help. Change agency administration chance.",2025-06-22
WL_000996,James Martinez,,Individual,Politically Exposed Person (PEP),0.97,Syria,1957-08-27,242182077,,"7246 Margaret Flat, Stephanietown, WA 22542",575-200-6245x677,,,FATF,2017-07-17,Active,Success gas foot ahead individual executive. Bring central time project detail. Fast wind course.,2024-10-18
WL_000997,Joshua Bean,Amanda Smith; Virginia Gregory,Individual,Politically Exposed Person (PEP),0.64,Lebanon,1970-01-06,Q76703949,189-57-3013,,549.344.6668x7259,,Art gallery manager,FATF,2016-02-20,Active,,2025-02-05
WL_000998,Cheyenne Brown,,Individual,Organized Crime,0.72,Cuba,1990-03-07,D07738242,,,,,,UN,2023-11-14,Active,,2025-07-19
WL_000999,Lee Ltd,,Organization,Politically Exposed Person (PEP),0.97,Myanmar,,,,"USNS Sanchez, FPO AP 98788",,,,EU,2016-02-05,Active,"Test movement need. Movement far air hear. Prevent dinner to view know mission.
Bed condition even end. Campaign option position hard although. Song ok also share line with.",2025-03-18
WL_001000,"Brennan, Allen and Sullivan 352",,Aircraft,Corruption,0.99,Venezuela,,,,"64358 Ronald Squares, North Christopher, AK 01616",,,,RBI,2024-11-28,Active,,2025-03-16
